R,I,A,S,E,C,career
4.187453843150388,3.3596939273194457,1.0,1.5691407224447897,3.1547080925710254,4.717848527094687,Site Reliability Engineer
3.570762054413679,3.74230310094229,1.0,1.0,2.1291179438083487,5.0,Site Reliability Engineer
4.485316836305722,3.3633722740965704,1.068155647781834,1.0,2.8692163883867323,4.827616710063172,Site Reliability Engineer
3.7860828921410636,5.0,1.0,1.0,2.618709285251476,5.0,Site Reliability Engineer
3.1739488341535327,3.61868854178224,1.723411420055767,1.1219930939988234,3.095961002518057,5.0,Site Reliability Engineer
4.123173976474249,3.645906919320209,1.0,1.0,3.6279685200078484,5.0,Site Reliability Engineer
4.562207074985444,4.606491964274685,1.0,1.0,2.974143444345977,4.563619464605731,Site Reliability Engineer
4.082478437704513,4.566048440417345,1.0,1.0749975449538696,2.9530771918883167,5.0,Site Reliability Engineer
3.666108802855855,2.9017768691784505,1.2354344296876905,1.4939172106539969,3.223187122379268,4.679884752265993,Site Reliability Engineer
3.4324939509069656,4.247248765890161,1.0707394764673368,1.0,3.9112316714968953,4.526599952909335,Site Reliability Engineer
4.887518510563733,4.01589195243532,1.0,1.0,3.4797480382997206,4.8174724835975145,Site Reliability Engineer
3.2626107293808024,3.917742734101915,1.0,1.2459072005439813,3.3866999080338056,4.471864796125947,Site Reliability Engineer
3.6470979724421753,4.378321232553469,1.0,1.0,2.4106544341018727,5.0,Site Reliability Engineer
4.1545788597587325,3.657976984810479,1.002542698064117,1.7635661920775654,2.512969921540889,4.024128695494776,Site Reliability Engineer
4.227537787860185,3.9447994180492056,1.0,1.326040118677454,3.419612572334395,3.895860990059954,Site Reliability Engineer
3.673701045334256,5.0,1.2917024578990954,1.3380518191485749,3.586447139315739,5.0,Site Reliability Engineer
4.39834208004581,4.359031021918601,1.2695207483763795,1.0,3.0860294611831294,4.705819217846611,Site Reliability Engineer
4.006407152283248,3.4157545539503666,1.0,1.0,2.528147284284962,4.747491364627412,Site Reliability Engineer
3.918037011622242,4.201131172332189,1.4746286509264546,1.0,3.667552308634312,5.0,Site Reliability Engineer
4.252046915971971,4.07682456464831,1.1595604209342707,1.593525575333191,3.611789829879637,5.0,Site Reliability Engineer
4.020663415938501,4.277483582499307,1.6717732533110257,1.0,2.840791573140848,5.0,Site Reliability Engineer
4.449799368989703,4.457586075359312,1.0,1.0,3.1230919721479835,4.540841931335799,Site Reliability Engineer
3.255031897679889,3.368064219633142,1.1631905039227801,1.6805186804664034,3.019447258118122,5.0,Site Reliability Engineer
4.591447469438963,3.227772545458223,1.2600882108001357,1.0,3.2830287294160336,4.758258045798092,Site Reliability Engineer
3.5910313547867587,4.070254452142803,1.8245956616672308,1.4304550522707313,2.746153614909954,4.32951398200936,Site Reliability Engineer
3.1589663581511074,4.658049725925241,1.0,1.0,3.6606055630387884,4.193049272260504,Site Reliability Engineer
4.746132254737529,3.873179773053749,1.0,1.0,2.638701609299261,5.0,Site Reliability Engineer
3.675933783056111,3.0441788945404786,1.0,1.0,3.10215994199416,4.406434833858338,Site Reliability Engineer
3.755993598413957,4.091293902107168,1.0,1.1252151415005225,3.3401435828588784,4.421033150134347,Site Reliability Engineer
3.967801229687646,2.335248101245935,1.1236666508412618,1.0,2.5082751182610146,5.0,Site Reliability Engineer
4.586348788592534,3.7619911262005283,1.0,1.0825126312193558,2.3321966666768197,4.66980931473223,Site Reliability Engineer
4.611201080825251,4.0310896149061435,1.0,1.0,3.081042846323388,5.0,Site Reliability Engineer
3.191189270686925,4.224856303748254,1.6651717537448594,1.9439294939793195,3.1656113799299384,5.0,Site Reliability Engineer
2.933407786185928,5.0,1.0,1.0,2.8723969327801875,5.0,Site Reliability Engineer
5.0,4.062704339737922,1.4990420863018277,1.021602024342752,2.481102263490908,5.0,Site Reliability Engineer
3.6889362598218054,4.767765386685941,1.6492706648845419,1.307018131978604,3.9144873781271765,5.0,Site Reliability Engineer
3.9123783185178445,3.5956029407917844,1.0,2.122341127715128,2.7801589955407753,5.0,Site Reliability Engineer
3.6293723162452585,4.769132820456018,1.0,1.0,2.8957467845231246,4.734112149519182,Site Reliability Engineer
4.298149892730606,3.974302536403738,1.3138511972759608,1.0,2.6674463144905975,4.708219726051963,Site Reliability Engineer
5.0,4.112585466113468,1.0,1.0,3.048433016237938,5.0,Site Reliability Engineer
4.514349357944949,3.5391410817590425,2.2091778767862253,1.0,3.623164905537472,4.4224957513000485,Site Reliability Engineer
2.8009184523745514,3.2957842548158194,1.0,2.056044663626454,3.107266459443208,4.537677990775984,Site Reliability Engineer
4.226312014990061,4.094667018090083,1.3104666978069957,1.6047657005681342,2.8550394234874923,4.560080346949507,Site Reliability Engineer
4.413887607185959,4.401166388942233,1.0503679040606724,2.0887770943403865,2.781088938569174,4.5500710141823655,Site Reliability Engineer
4.209045713753301,3.662531071543251,1.2477582620724479,1.0,2.7998788585340573,5.0,Site Reliability Engineer
3.7972063216261605,3.600574227991352,1.58533939435325,1.0,2.653528384926466,5.0,Site Reliability Engineer
4.469205711936646,4.610238195540537,1.0,1.29800433649306,2.76694590022791,4.6971721832446836,Site Reliability Engineer
4.6016063911461424,3.7252228020702067,1.13910229801049,1.0777897346153194,2.4646228118307487,5.0,Site Reliability Engineer
4.280140446839477,3.0068546940647893,1.1387105556186716,1.0,3.548537653206314,4.277300081609621,Site Reliability Engineer
3.821761515685228,4.181012275494233,1.0271701470709376,1.3814791283569856,2.2407890069953553,5.0,Site Reliability Engineer
4.2625723293941356,4.679859106500448,1.4371200846166208,1.0,2.3579008945444198,4.71822340937565,Site Reliability Engineer
4.794781666431288,4.692718890828191,1.0,1.0,2.8936551328474405,4.856148555935442,Site Reliability Engineer
3.8751136939798085,4.264269600915701,1.4381062896608316,1.495149773549762,3.2228545700676836,4.099614649038682,Site Reliability Engineer
3.829400133653352,5.0,1.1871083674012393,1.1839097842219326,3.179742969886929,5.0,Site Reliability Engineer
2.808443909457038,3.880237841544466,1.0,1.640747699626706,3.023836447311148,4.176744306699029,Site Reliability Engineer
4.215044578085876,3.5980876758786273,1.0,1.0,3.271252114832258,5.0,Site Reliability Engineer
4.241464972588793,4.316011611808511,1.2365226364190005,1.0506635884302342,3.348465317481379,3.7906122664652897,Site Reliability Engineer
4.055544175652416,3.477537482688874,1.5814512862720695,1.0,3.015474044133915,4.247464062873099,Site Reliability Engineer
4.508415444506426,4.3136640601369045,1.2784739411702515,1.0,2.613180077530935,5.0,Site Reliability Engineer
3.6527507948759745,4.217446481338669,1.0,1.0,3.8983767327132455,5.0,Site Reliability Engineer
4.083396832265496,4.9926132678356785,1.0,1.0,2.7994134141263056,5.0,Site Reliability Engineer
4.437828181614118,3.566996645508687,1.4989771610712748,1.0,3.6058198128245835,4.483678650938971,Site Reliability Engineer
3.93834420046692,3.75491634231172,1.528015185782857,1.0,2.978775735494122,5.0,Site Reliability Engineer
4.27262924151306,4.443476303736586,1.1055623884223333,1.0,2.8251506273206246,5.0,Site Reliability Engineer
4.124796238037192,3.926414176075782,1.0096017104827737,1.0,3.333677642227339,5.0,Site Reliability Engineer
4.500935206770544,4.000080253703542,1.0,1.0,2.900035038440792,5.0,Site Reliability Engineer
2.9648632277433027,4.020589758474467,1.256837607896653,1.0,3.0373140049084237,4.686481745425078,Site Reliability Engineer
3.6352135333898046,3.7957900749343416,1.0,1.3418091559681664,2.632524061582311,4.5485449964760365,Site Reliability Engineer
4.883964333419767,4.480370005912017,1.0,1.0,3.1212314858613555,5.0,Site Reliability Engineer
3.2547535671315533,4.579282746411161,1.412612209590813,1.2409508160201694,3.6783642453560605,5.0,Site Reliability Engineer
4.224290439625924,4.778839635911121,1.5506097903638545,1.0,3.3165975893359576,4.667866067520709,Site Reliability Engineer
4.252077275475139,4.2383067535099075,1.0,1.0,3.1326285117902013,4.7818549045029215,Site Reliability Engineer
4.15735497119538,4.402948888500535,1.0,1.1122997383541298,3.6917120392779874,5.0,Site Reliability Engineer
4.100412144837237,3.5209603101793197,1.3355130056944244,1.1650749746959692,3.641869716850704,5.0,Site Reliability Engineer
3.0918667499330024,3.149939565585869,1.3678403818798666,1.0,3.2183838755552485,5.0,Site Reliability Engineer
3.9165801661530395,3.9518193572058884,1.0,1.0,2.7077532836028007,4.813871739937148,Site Reliability Engineer
3.8381754776454193,3.8866533650506403,1.4610867282535431,1.0,3.511851168295049,5.0,Site Reliability Engineer
4.427472325528075,4.267234267534255,1.1634161047417602,1.432679354525035,3.0446803692981197,5.0,Site Reliability Engineer
4.307052902644842,3.820079769609806,1.447925440051403,1.0457400029887842,2.946933996193842,4.761900419800506,Site Reliability Engineer
4.083009423937286,4.498231307706492,1.4444700027965187,1.1766968987294784,3.2998218203625176,5.0,Site Reliability Engineer
3.9250168544145696,3.442289998234897,1.6505649260892863,1.0,2.6548309383280477,4.101901122332724,Site Reliability Engineer
4.285641526582149,3.1892736877238894,1.0,1.2941183972575294,3.360960626204186,4.674147925890884,Site Reliability Engineer
3.9329233365037974,3.5637027367969236,1.0,1.1331076300764535,2.7491766606017713,4.877892479912165,Site Reliability Engineer
3.2676466591912163,4.566478082403068,1.2550332965855329,1.3964526859186008,3.645212662308431,4.587393562227142,Site Reliability Engineer
3.8208027584859883,3.0525828162088944,2.5702114550511186,1.0,3.519363949957456,4.3809194278322705,Site Reliability Engineer
4.498194212821505,4.9287954383248325,1.0,1.0,2.930601799527232,3.886619237521387,Site Reliability Engineer
3.981056649489079,4.410483569656498,1.0,1.0,3.2637840580560167,5.0,Site Reliability Engineer
3.170047218747409,4.044411481139394,2.2179925621146217,1.0,2.957290583583467,5.0,Site Reliability Engineer
4.552087578271838,3.7433016596119693,1.1030676898113019,1.0,2.6259640978391663,4.962873946253459,Site Reliability Engineer
3.8600169335967354,4.056374469038375,1.0,1.0,2.9793596133038145,5.0,Site Reliability Engineer
4.041101463131398,3.834203110534227,1.3770429025192492,1.0,3.934016462479555,4.998043745352461,Site Reliability Engineer
4.350248531579082,3.6226978088033635,1.2515446266683312,1.1375467384718772,2.971746937670396,4.74912111941514,Site Reliability Engineer
3.680984917173813,4.1411763319898265,1.3144695548482368,1.0,3.1436339645603963,4.981042660933615,Site Reliability Engineer
4.049263012452694,3.8997775086613875,1.0089862896841542,2.349020228408713,3.1558171494037124,5.0,Site Reliability Engineer
4.219011802664048,3.86859158835147,1.6469946066458339,1.0,3.5275272744712756,4.8328965009667755,Site Reliability Engineer
3.5200137404279794,4.182698104118097,1.0,1.2678201125083046,2.402920671954342,4.840495984763574,Site Reliability Engineer
3.284135151737629,5.0,1.0,1.0049068701982022,3.5716521371650067,5.0,Site Reliability Engineer
4.425671061086568,3.8413858058892623,1.675544473168501,1.4566955454010913,3.106149808830238,5.0,Site Reliability Engineer
3.8480386761923135,3.545173987083481,1.618575487739358,1.6561039968007658,2.5579454294850392,4.9231074174269045,Site Reliability Engineer
3.9282883917705353,3.983672048129845,1.0321474392937908,1.47343073082309,2.626391345756628,4.57682650424367,Site Reliability Engineer
4.618309871071488,3.7686776290593507,1.0,1.0,2.8349736323779995,5.0,Site Reliability Engineer
4.462413106188369,4.573760308316121,1.409986821173393,1.473121835807657,2.655958936709841,4.900698922323258,Site Reliability Engineer
3.5050423434882254,3.8947559847314834,1.3420524954673705,1.0672916424061234,3.6557404094801473,4.42929210388639,Site Reliability Engineer
4.25011917534912,3.375848599065341,1.047088234586821,1.3701667112782394,2.8927487165878905,5.0,Site Reliability Engineer
3.520133832583533,3.1681550109018084,1.2785148112439015,1.8720051170378662,2.501977529915054,5.0,Site Reliability Engineer
4.021711704408205,3.332154239153462,1.0,1.007892386680325,2.797768856037948,4.34354351162088,Site Reliability Engineer
3.1529803593872976,3.576640336036747,1.0969045041655592,1.0,2.749381021249961,5.0,Site Reliability Engineer
4.520013359931344,4.197063255217074,1.0,1.4640360033303443,2.5200748488918525,4.887540230222324,Site Reliability Engineer
3.899456032199816,3.3815233707785772,1.0,1.0,3.9560890238314768,4.5312931057818435,Site Reliability Engineer
4.793057065710656,4.019042252859746,1.2824320660779795,1.0,3.1039648459808373,5.0,Site Reliability Engineer
4.332276207197091,4.387386695037178,1.0,1.0,2.202911837366198,5.0,Site Reliability Engineer
4.5411893556617215,4.807990839958965,1.152586317290254,1.0,2.1514519283552724,5.0,Site Reliability Engineer
3.101861716611232,3.8296979611281166,1.0,1.0,3.01790130001792,5.0,Site Reliability Engineer
2.792318368960735,4.0073279549350636,1.0,1.3661090365454975,2.722437422098194,3.921481637388325,Site Reliability Engineer
3.5928976613073123,3.714962330407673,1.5953498087775024,1.0983188708751226,3.17222247217529,5.0,Site Reliability Engineer
3.9519278560377553,4.377093980516202,1.341930556965996,1.0,3.7364917888149147,4.289849109964653,Site Reliability Engineer
4.458683324738924,3.241463481547184,1.3006183940758367,1.9309574390750863,2.8935106717248944,4.871822178573427,Site Reliability Engineer
4.305219999658425,3.8353017720187284,1.9091393518714108,1.096096124729348,2.839915245889637,4.729857236052158,Site Reliability Engineer
3.53352576491349,3.6861225066212553,1.0,1.0,2.670912362931448,5.0,Site Reliability Engineer
3.484952461755255,4.073316293823088,1.2962605048804359,1.3150539977918663,2.970696462108764,4.879648714076345,Site Reliability Engineer
4.225773745619753,4.1332608249891,1.0,1.0,2.7660381388333763,4.426724918146271,Site Reliability Engineer
3.6664202249668367,4.016611619258479,1.1793680719983082,1.8902263756462032,2.731296810548093,5.0,Site Reliability Engineer
4.152980012218919,4.647998835319894,1.288114359797813,1.0,2.1384769853543846,5.0,Site Reliability Engineer
3.7357745010498045,3.5098431270247015,1.0,1.0804877487935778,3.7538538496566822,4.79566382714698,Site Reliability Engineer
4.295135155537661,3.9488668248912036,1.0,1.3674056717552086,2.4526539779863143,5.0,Site Reliability Engineer
3.8292397924973476,4.446538717282846,1.0,1.1954349539009799,2.5801012963256493,4.744447393835608,Site Reliability Engineer
2.182399886229949,5.0,1.2752784664131158,1.0,2.437672155833503,4.75217562356033,Site Reliability Engineer
4.358439767409726,3.053957537207537,1.0,1.8853209362313366,2.4330268320160977,5.0,Site Reliability Engineer
5.0,4.316075814845386,1.0629619102427275,1.2533182274545014,2.799567332495149,5.0,Site Reliability Engineer
3.800334988549894,3.0204091956320114,1.0,1.0,2.8594029939012855,4.870457970459684,Site Reliability Engineer
4.598711599902454,4.347646363332193,1.1316327437876983,1.0,2.470570995571003,3.9094123811671615,Site Reliability Engineer
4.056580005696391,4.39732060178683,1.0,1.0,3.2322510826071063,4.958333899687826,Site Reliability Engineer
4.842872095986981,4.616364171034142,1.4797540285116648,1.378867057104952,2.3549162927742717,5.0,Site Reliability Engineer
4.1881629788232875,4.3032123641955815,1.2463047434065262,1.2263812939240328,4.350433234774798,4.961907165024041,Site Reliability Engineer
4.468168690414665,3.7645050948679986,1.395320791943836,1.4696599451162278,3.182213038567674,5.0,Site Reliability Engineer
3.557861981819791,3.756389529165889,1.1061900430117448,1.440403426742111,3.0897147606474666,5.0,Site Reliability Engineer
3.6691550645168403,3.429710755255723,1.1540641682682522,1.0,3.27143186017911,4.986298854566748,Site Reliability Engineer
3.8299901046882714,3.962531214138138,1.0144244473965924,1.0,2.898433976838286,4.798203331506545,Site Reliability Engineer
4.428332559934703,4.0970105022529,2.1283762360843834,1.080352275639231,2.724571264835669,5.0,Site Reliability Engineer
4.206813188857168,4.495062393446409,1.2960514916012458,1.3115055146488743,3.267827025676237,4.448957717611967,Site Reliability Engineer
4.183764523780706,3.3375693480748803,1.0,1.0,3.178735092924362,5.0,Site Reliability Engineer
4.240572945382594,4.143648286374543,1.0,1.0,3.4601980806272423,5.0,Site Reliability Engineer
3.426608450686725,3.2345361837436766,1.0,1.5226037910161252,3.607442015091517,4.5376440597994145,Site Reliability Engineer
4.153654676868169,4.917215666570044,1.207655738620167,1.7107516426165468,3.4993632850415493,4.5449006468860444,Site Reliability Engineer
3.905009288251461,4.017377239145924,1.05206669401067,1.4581644767192856,3.204342381137704,3.5318995281109427,Site Reliability Engineer
3.343579863453637,2.9063095425119787,1.087682620327667,1.1202438247338806,3.1416124793053593,4.5205358661426915,Site Reliability Engineer
4.337072002559995,4.3581312482342645,1.0,1.0,2.999934156886531,5.0,Site Reliability Engineer
4.849871371099321,4.281702180224026,1.0,1.4434213297442926,2.7737878675954795,4.616246481663095,Site Reliability Engineer
2.928016584189003,4.051191099173827,1.0,1.0482151897642522,1.8503211518814693,5.0,Site Reliability Engineer
2.784439418014186,4.543970126634276,1.2609456170675422,1.0,3.2813599300410394,4.510962868668224,Site Reliability Engineer
4.036187757807446,4.397387019230168,1.0,1.0,2.988677934931813,4.901853191127117,Site Reliability Engineer
4.728550913113702,3.4380494375385577,1.0,1.0,3.7551433256365727,4.8768549286956,Site Reliability Engineer
3.7807955559816464,3.973758658844643,1.318117914215162,1.1736817017580623,4.323942106778544,5.0,Site Reliability Engineer
3.7673772854154595,3.7193216312380266,1.0,1.0,3.019932103745793,5.0,Site Reliability Engineer
3.693318199688382,3.596309971857944,1.757972573147117,1.0,1.9660908117613494,4.423549028176309,Site Reliability Engineer
3.2297836414378516,4.193113032052291,1.0,1.0,3.5764670884873864,4.654332569418612,Site Reliability Engineer
4.387544705872821,4.7556613996016015,1.0,1.3685114277781567,2.87909104373551,5.0,Site Reliability Engineer
3.2142554062118633,3.177243877437327,1.0,1.0,2.7416454452850574,4.89023670877643,Site Reliability Engineer
4.360006765918126,3.7961697107170327,1.0,1.0,2.615427360096691,4.532997248968643,Site Reliability Engineer
3.1934915932115153,4.03473905811054,1.0,1.4831393696173358,2.27630195397053,4.72895822247606,Site Reliability Engineer
4.9064536103293745,3.530195241451075,1.0,1.0,2.3257862436095094,5.0,Site Reliability Engineer
4.085519746318574,4.0668394191188115,1.0,1.1793706940541515,3.578710972996913,5.0,Site Reliability Engineer
4.33416661480308,3.435257211202298,1.1565617085964959,1.3337924802383039,2.1027782074555494,4.439360204259108,Site Reliability Engineer
4.444078660871721,4.438022888335964,1.0,1.3975107296345863,3.047651699576809,5.0,Site Reliability Engineer
3.6827393382830294,4.322591748240451,1.4219143872428122,1.0,3.008876273086643,4.675739185247673,Site Reliability Engineer
4.825819474342939,3.939864030337117,1.0,1.0,3.0633853005710567,5.0,Site Reliability Engineer
3.332086577424739,4.923830001471225,1.1543376470278082,1.2332279864847062,2.951405228088282,5.0,Site Reliability Engineer
3.9258584310362985,4.50889798451798,1.0,1.383525109246355,2.783076238323714,5.0,Site Reliability Engineer
3.5980398278802896,4.608264116274769,1.0,1.0,2.8425197937726274,4.8230243061631155,Site Reliability Engineer
4.361247884721468,3.841671117631678,1.6969622652705363,1.0,3.0846887349713534,4.6121070053437,Site Reliability Engineer
4.210486391265733,3.992025136511615,1.0,1.5942374832517618,2.6728290644724484,5.0,Site Reliability Engineer
3.615520043662604,4.056342600080187,1.0,1.0,2.9589284772135676,5.0,Site Reliability Engineer
4.050401935229887,4.827334157933353,1.110161645845459,1.0,3.7696782613003466,5.0,Site Reliability Engineer
3.6786392030586432,4.2352857297001485,1.0,1.0,3.4679865796328087,5.0,Site Reliability Engineer
4.918971014996138,4.2110718460976315,1.0,1.417494713689293,3.424910182659453,5.0,Site Reliability Engineer
3.977686188466779,3.9172105137162028,1.0,1.268731043362601,2.2258691658845824,5.0,Site Reliability Engineer
4.293917560932895,4.292535101229186,1.0691126182509203,1.7664891237655422,3.4359967327134315,4.69646140431215,Site Reliability Engineer
3.7054104751511767,3.5601630932926818,1.2756416663877936,1.0,3.541696071791676,5.0,Site Reliability Engineer
3.5604918655247744,3.9072257327035733,1.0083104906812068,1.4419915802348338,3.8046716878049383,4.157253803565712,Site Reliability Engineer
3.8409096412366583,3.8669916522198267,1.0,1.0,3.2138844721753057,4.8606605485802215,Site Reliability Engineer
3.227689415696293,5.0,1.13308893260209,1.0558470650533376,2.451036818466477,5.0,Site Reliability Engineer
3.917893107979253,3.055738293642297,1.0,1.3974630088369726,3.972008825000221,5.0,Site Reliability Engineer
4.551541639146683,3.922122345708395,1.0,1.5454895138097324,3.8313886445897345,5.0,Site Reliability Engineer
3.4668184623075904,3.966520554842377,1.1387623422381477,1.0,3.1939287717077978,5.0,Site Reliability Engineer
4.50140487597757,4.842935076110762,1.0,1.0,3.1791172970072266,5.0,Site Reliability Engineer
3.7615120700229703,4.34342348853186,1.3478728962363213,1.0957210236723045,3.003462360521857,4.538285397139304,Site Reliability Engineer
2.8591689637897115,3.4440746466679855,1.0,1.5487113437113535,2.9484359688243122,4.7404871405409255,Site Reliability Engineer
3.5545072790232846,4.32840291425474,1.6791785832153026,1.5317178609337296,3.3030748498792346,4.26219362680853,Site Reliability Engineer
3.824162878578114,4.973652114444837,1.5609752459576125,1.0,2.9722047384003645,5.0,Site Reliability Engineer
3.6189207684868903,2.8453979892955754,1.049412022508216,1.0,2.608079130457658,4.822659820034621,Site Reliability Engineer
3.933162042672594,3.995458602952157,1.0,1.0,2.1212883147986226,5.0,Site Reliability Engineer
2.5718622933294215,3.85525495978319,1.4595930768384766,1.0,3.3582151018287,5.0,Site Reliability Engineer
2.346050023751306,3.924318548212129,1.0,1.0,2.9964143945093364,3.7587280070445805,Site Reliability Engineer
4.962419181039933,4.143007903817312,1.0,1.7326897137492592,2.102193389678842,4.385414483240841,Site Reliability Engineer
2.8502722381650507,4.900522598269667,1.1661731857360018,1.3297008949242475,3.150500616959238,5.0,Site Reliability Engineer
4.039038856947995,4.13546067135372,1.0538017181114754,1.0,2.9766876173926655,5.0,Site Reliability Engineer
4.055274559776065,3.2611139461233414,1.0,1.5414207169581955,2.8465029770582992,5.0,Site Reliability Engineer
3.453940045138802,3.263427061676735,1.0,1.0,2.667429850357794,5.0,Site Reliability Engineer
4.089761650768731,4.924469309280929,1.2022040770357085,1.0,3.5280208032292775,4.245224188765023,Site Reliability Engineer
4.11526683360567,3.6126579711680775,2.071355517232093,1.7197989637150677,1.629089679149121,4.936321165939444,Systems Engineer
4.122299034824609,4.431707035780805,1.0145759561625063,1.0,1.6412206803999736,4.997759101811605,Systems Engineer
4.617228489382345,4.213918930268022,1.0,1.324186388854895,1.80650758056092,5.0,Systems Engineer
5.0,3.8205868145282254,1.4008025798631856,1.0,1.9438681164043512,5.0,Systems Engineer
3.9031581699778095,5.0,1.0,1.293425769392434,1.034956565338284,5.0,Systems Engineer
4.571027296176124,3.7362013287104747,1.0,1.0,2.008591925192764,5.0,Systems Engineer
5.0,3.8099731746998464,1.0,1.0,2.0990393085158,5.0,Systems Engineer
3.727172302818708,4.389341372862895,1.2326920384095879,1.0216158448224453,1.5487926396279372,4.759067842257639,Systems Engineer
2.7851223511587273,4.117893532099017,1.0131706443737176,1.0942394955447432,2.25215950778228,5.0,Systems Engineer
3.944808409676982,4.024334021581376,1.0,1.0,2.0252355268417306,4.63207321204382,Systems Engineer
4.430075397936273,3.670683959522485,1.1081527056241582,1.058282828407668,2.373138796805205,5.0,Systems Engineer
4.34701630548397,2.9469968993084334,1.5970740740065632,1.7636541120972988,1.7589378578392654,5.0,Systems Engineer
3.554584159934609,3.0258107466339244,1.0,1.0,1.8225746343240923,4.520542954997006,Systems Engineer
3.6332874165913807,3.9944968391857962,1.0,1.271762166275014,2.34083032569872,5.0,Systems Engineer
4.562839966061731,4.121551529164207,1.0,1.1468736758369995,2.163297979958178,4.743343455497169,Systems Engineer
4.391865698376439,3.3009509926590623,1.0,1.2779292296587035,1.8562079262039515,4.896622798285365,Systems Engineer
3.93110706940386,3.582199379656127,1.586950465787104,1.0,2.1590796637049428,5.0,Systems Engineer
3.5256890493955164,4.0365521271903715,1.0,1.6955212375279727,1.4306085315118935,4.6730514528840175,Systems Engineer
3.3878874958222096,3.321150636566224,1.7956076454411467,1.271387336956281,2.070146712850272,4.671711518326539,Systems Engineer
4.453805905523384,3.5878887803162733,1.3968196471650516,1.0,1.6777461490621641,5.0,Systems Engineer
4.431913672077884,4.29873646694838,1.0,1.0,2.0784493705992566,4.575359519044954,Systems Engineer
4.685481380064647,2.799026528024727,1.0,1.0,1.0,4.301885434881904,Systems Engineer
4.312644756271034,4.015141818276482,1.7865680110214512,1.7726132229424096,2.2165231893019732,5.0,Systems Engineer
4.03296555428945,2.672458991060255,1.0,1.050337751549467,2.308012854373836,5.0,Systems Engineer
3.5537675161421713,4.468703141234748,1.7412220143773183,1.4689948001456699,2.4947996647952353,4.720387101022395,Systems Engineer
4.5379670613503995,4.072879319663828,1.2557777642610024,1.1827159214123546,1.9392564472797944,4.569998762438849,Systems Engineer
3.9589316682229767,4.493380808741412,1.0,1.4466736313040731,2.368535335308836,4.850531301490085,Systems Engineer
4.694400051809788,3.822226664404647,1.7547734313063157,1.2170634907704863,1.9920670407732433,4.556099309831173,Systems Engineer
3.955869884932479,3.89812024325279,1.0,1.0,1.598098409951457,5.0,Systems Engineer
4.653140237864101,3.38654216185238,1.8561538641834612,1.0,1.5124893075307428,5.0,Systems Engineer
3.776772760872476,3.959131661984253,1.0,1.0,2.361998516200952,4.856849298552906,Systems Engineer
3.281674103910377,4.275530062107967,1.0,1.0,2.5963031024886583,4.401830050394894,Systems Engineer
2.8417775715362548,4.311430742480748,1.0,1.0,1.8427498033249,5.0,Systems Engineer
3.623640379048466,4.738057437282882,1.0,1.2224374583385615,2.321060501938292,4.620174119583311,Systems Engineer
3.488132777361091,4.508587107085078,1.0,1.0,2.4436544812298733,5.0,Systems Engineer
3.101428166185448,4.873529572276757,1.0,1.0,2.1278921261631827,5.0,Systems Engineer
4.980552145645733,3.1699659252971517,1.412976104462973,1.3715048470250384,1.9314175445629416,5.0,Systems Engineer
4.467137008818273,3.3090186075064976,1.8748832529404151,1.0,1.4323418593806134,4.8691061631879515,Systems Engineer
4.962470256593528,3.845871685123307,1.0,1.7160393019522817,1.8498409287172637,4.410781643534662,Systems Engineer
3.7913825823808427,4.6853959169028885,1.0354324985275682,1.9653291295281299,2.3689674631310775,4.6775955318032585,Systems Engineer
4.0255381522325395,3.5733909409290603,1.0,3.2395421255128785,2.5093122550169054,5.0,Systems Engineer
3.688409842345968,4.78479203314054,1.5497078008964684,1.9408106446788853,2.9165570741992246,4.260455355951239,Systems Engineer
3.4450802553650464,3.498106092268182,1.0,1.1617261821301952,1.716598273952091,5.0,Systems Engineer
4.952339941040819,3.99676920296048,1.977663108074895,1.7440673136201008,1.7746467204113705,3.9953923279872194,Systems Engineer
3.8910158075196355,3.6776889344607637,1.103252812572915,1.0446141434373746,2.0315088294496144,5.0,Systems Engineer
3.3937390264581606,4.205680138784854,1.0,1.0999910999318434,2.478704922616095,4.387800113389485,Systems Engineer
3.859353173665215,3.940732882985568,1.0,1.4499147480664787,1.639805820599764,4.72229980027883,Systems Engineer
3.6450404335239677,4.546027705719401,1.0,1.2300226954417781,2.9878525506150373,4.9625907898247075,Systems Engineer
4.556030340016578,4.835677042046564,1.513595780020207,1.0,2.3210538794993067,4.356310703432327,Systems Engineer
3.609978420925024,3.6976624091840407,2.120306060087141,1.0,1.5862616243690852,4.478039509875508,Systems Engineer
4.27990588096538,4.071310696334441,1.5433794885132825,1.335629833038677,1.3098050766379663,4.5963611149948145,Systems Engineer
4.682664374137911,3.8983508777115974,1.5937959090090064,1.0,1.5161717858557393,4.848369611166647,Systems Engineer
3.515975102225152,3.717223618798788,1.100462853282623,1.2558025451845103,1.204904338372851,4.991315996245451,Systems Engineer
3.7066921322201236,3.6757925955205937,1.0663423095665383,1.0,2.6910689974233373,5.0,Systems Engineer
4.59091414697102,3.752544902254849,1.0,1.0410149646940579,1.9248258168568664,4.695588418788318,Systems Engineer
3.4121327766665193,3.979241015365964,1.0,1.3441735185190098,2.3325530257607396,5.0,Systems Engineer
3.370352224059981,4.200529153846817,1.0,1.0,1.785698881525645,5.0,Systems Engineer
3.813840823214758,4.782727329979556,1.2744392577601666,1.0,2.5800242144532044,5.0,Systems Engineer
