R,I,A,S,E,C,career,interest_label
4.640176010418568,4.770728597416126,1.0,1.055634259583745,3.3371241542123826,5.0,Cloud Engineer,SecurityCloud
4.359245148658565,4.145456700796166,1.3332712659913153,1.3368844171681298,2.536142853857816,5.0,Cloud Engineer,SecurityCloud
4.729580497094346,3.896321615652998,1.0647233212737222,1.0,1.8430702521965625,5.0,Cloud Engineer,SecurityCloud
4.150895965326436,3.743753304559549,1.0,1.0,3.3820938080677823,5.0,Cloud Engineer,SecurityCloud
4.691216670452716,3.327826997584724,1.4273136552753514,1.0,2.708866468745612,4.769012201014358,Cloud Engineer,SecurityCloud
4.353033474927715,4.479626688224519,1.0,1.0,3.2321318716178964,5.0,Cloud Engineer,SecurityCloud
4.588112853379265,3.3578140122454005,1.010013669902015,1.0,2.9745288604682987,4.88691235615962,Cloud Engineer,SecurityCloud
3.976625273048649,3.600128555944734,1.0,1.0,2.93440992286758,4.7844994470835305,Cloud Engineer,SecurityCloud
3.6620311675980863,4.66127423141583,1.0,1.7084170410694015,3.811921872134629,4.024549766605309,Cloud Engineer,SecurityCloud
4.046190729499485,3.800151754582005,1.0,1.0,3.387468053554237,5.0,Cloud Engineer,SecurityCloud
4.451339071349624,4.161816236256489,1.0,1.841331457324057,4.07411960097882,4.706578660237907,Cloud Engineer,SecurityCloud
3.0000067198448543,2.950906268364399,1.660940496079901,1.0,3.0916209552293594,4.104674503521643,Cloud Engineer,SecurityCloud
3.623405543605767,3.8522595930496086,1.1039191916820352,1.0,2.4813369008493287,4.607716503698739,Cloud Engineer,SecurityCloud
4.604161642973616,4.12239230980175,1.306078403477776,1.0,1.5230882572996878,4.738447846557752,Cloud Engineer,SecurityCloud
3.5667147227872515,4.17450613431404,2.642861856840921,1.3475830088091278,4.367980079691744,5.0,Cloud Engineer,SecurityCloud
3.6850568812136415,4.173958039060442,1.890319299738854,1.91478129816062,2.712331315978461,5.0,Cloud Engineer,SecurityCloud
3.2853665601644275,4.412334312345715,1.776677349527947,1.019899727058008,2.666307972819936,5.0,Cloud Engineer,SecurityCloud
4.208729515681583,4.04057191592481,1.0893575621679763,1.0,3.497977464113203,5.0,Cloud Engineer,SecurityCloud
3.508448426427925,3.494704698420702,1.0,1.3684185620525895,3.0740287069454078,4.678424794938673,Cloud Engineer,SecurityCloud
4.130759298362915,3.834594740238864,1.4402432301120656,1.1665292175335238,2.842360906273928,5.0,Cloud Engineer,SecurityCloud
4.657524029762101,3.7151849617268113,1.2013284908235804,1.0,3.2134918419310496,4.672717529202135,Cloud Engineer,SecurityCloud
4.055167716579688,4.5539116412084,1.0,1.0,2.3542722177565176,4.414668734899905,Cloud Engineer,SecurityCloud
4.297661643946332,3.297070157067268,1.0,1.309144651655354,3.208329530274297,4.807220510018757,Cloud Engineer,SecurityCloud
4.095461865877553,4.053572664868784,1.0,1.0,4.11771371737848,5.0,Cloud Engineer,SecurityCloud
5.0,3.751518433539749,1.0,1.0,2.595216598955214,5.0,Cloud Engineer,SecurityCloud
3.7389828550791218,4.959640650072229,1.0,1.0,2.8293843894882893,4.968125039160412,Cloud Engineer,SecurityCloud
4.461543646225064,4.225385208593133,1.0,1.0,2.84046854010765,4.542673132337135,Cloud Engineer,SecurityCloud
3.556018531699189,4.513941945716705,1.0,1.8086793487225277,2.828502887198884,4.61374569680392,Cloud Engineer,SecurityCloud
4.369879645348634,4.742608292073559,1.558816220801979,1.2509260246799454,3.543431744860918,4.141751211428067,Cloud Engineer,SecurityCloud
3.739084729255926,3.544414969987577,1.6123193656075876,1.0,3.422703278391028,5.0,Cloud Engineer,SecurityCloud
3.5688465319181595,3.7065208950118578,1.646908845407363,1.0,3.0624338050977395,4.608729356836777,Cloud Engineer,SecurityCloud
3.8430239065420695,3.976919028015014,1.0,1.0,3.1431366683887214,4.577631295604412,Cloud Engineer,SecurityCloud
3.594671222150664,3.5304734281490147,1.0,1.4718508171999205,3.753264318156133,4.63704095700311,Cloud Engineer,SecurityCloud
5.0,3.497647569646602,1.5417742616639347,1.0,2.564538365064995,4.627621921607806,Cloud Engineer,SecurityCloud
3.973776150175441,4.289986085516805,1.334934018952411,1.0,2.5051703562443657,4.541680653318227,Cloud Engineer,SecurityCloud
3.944322798807245,3.8949221979045623,1.0,1.134801847031622,4.131284404167659,4.747642269082425,Cloud Engineer,SecurityCloud
3.783244089398233,4.279830785162185,1.0,1.3344822408590913,2.64072864661048,5.0,Cloud Engineer,SecurityCloud
4.172387486296147,3.689988525461645,1.0,1.0,3.686374833124437,4.365624496199358,Cloud Engineer,SecurityCloud
3.666029164770248,3.719169721537287,1.0,1.0,2.2543860843047687,4.800088658202267,Cloud Engineer,SecurityCloud
3.950224658407516,3.685951082460108,1.3433877445238325,1.4597042143768235,2.960806650135304,5.0,Cloud Engineer,SecurityCloud
2.919472001325365,3.789448613919084,1.5024108458789565,1.0,2.63136916180402,5.0,Cloud Engineer,SecurityCloud
4.909538595097903,4.233787456241078,1.5694553057400238,1.0,2.6062242796856467,4.765021063413425,Cloud Engineer,SecurityCloud
3.882009950566527,3.7550279895130183,1.0,1.19301230935428,3.2718270641403038,5.0,Cloud Engineer,SecurityCloud
3.605845367612518,3.564918421110049,1.0,1.0,3.450555890531086,4.69411606890364,Cloud Engineer,SecurityCloud
5.0,3.871702582105238,1.0734961421442777,1.0,3.1436101725876395,4.010340102573652,Cloud Engineer,SecurityCloud
4.346848977506572,4.362214088117706,1.679645712168255,1.0,3.0802810591487098,5.0,Cloud Engineer,SecurityCloud
4.221140819165155,3.5673503624325744,1.0,1.1734801484422406,2.9237501608450405,4.71666470351928,Cloud Engineer,SecurityCloud
4.381972681857733,3.977540230922784,1.0,1.0,2.435518367433417,5.0,Cloud Engineer,SecurityCloud
4.361388386966387,4.0943061709875055,1.0,1.0,3.5835979916795475,4.754702129048284,Cloud Engineer,SecurityCloud
4.288460205342147,3.825786024854203,1.9700783159175312,1.3711442537891518,3.622778407341813,4.707795112655881,Cloud Engineer,SecurityCloud
4.529068056283711,3.8437112873026544,1.0550174119664246,1.8175238353097287,2.4786124716217905,5.0,Cloud Engineer,SecurityCloud
4.219002629259363,4.260002190400405,1.0,2.043132050404041,2.35253405732987,5.0,Cloud Engineer,SecurityCloud
4.607532802795819,4.950444394801842,1.0,1.0,3.745971529580821,4.061480422684846,Cloud Engineer,SecurityCloud
3.196770549479793,3.7558461066442543,1.0959968943111338,1.7961125368243875,2.907367042534821,4.69588042596773,Cloud Engineer,SecurityCloud
4.155694968848214,4.2347982416472005,1.2206199110851357,1.0,2.0224569430409254,4.541192005446834,Cloud Engineer,SecurityCloud
4.710135542633731,4.0935344689883,1.0,1.5590842741869873,2.434941683815526,4.887325933143496,Cloud Engineer,SecurityCloud
4.068879202587018,3.779311248352685,1.0503814114507994,1.0,2.3003284761070626,5.0,Cloud Engineer,SecurityCloud
3.3358241042435663,4.0828075625483615,1.687067912075055,1.0,2.414258435014507,4.93650609339751,Cloud Engineer,SecurityCloud
3.5840144459607344,4.297254501315734,1.0,1.8548816258322869,3.581494797838669,4.923459747759298,Cloud Engineer,SecurityCloud
4.357804533986545,3.803381795418577,1.016978442582584,1.0,3.3832279799248544,5.0,Cloud Engineer,SecurityCloud
4.399324103595571,4.460968300642678,1.4615167186178646,1.2756279611673549,2.430356920394866,5.0,Cloud Engineer,SecurityCloud
4.902205413349212,3.883060198343316,1.0,1.3062058264576877,3.275406417591753,4.899026965623491,Cloud Engineer,SecurityCloud
3.3749871722061977,4.152850595374889,1.2757182690877726,1.3629105740193983,3.174646386177104,4.864442425819045,Cloud Engineer,SecurityCloud
4.497001019753139,4.032924248782959,1.0,1.0,2.1270154837625093,4.908879087910731,Cloud Engineer,SecurityCloud
4.344218259937335,4.169891511069615,1.760332086490593,1.0,3.243656581526658,5.0,Cloud Engineer,SecurityCloud
5.0,4.07238274555882,1.0,1.4239643766776409,3.932863677984229,4.838725644886689,Cloud Engineer,SecurityCloud
4.420540769303208,4.61436402761446,1.5085327719850767,1.062779261236789,2.650763120893427,4.959360225993208,Cloud Engineer,SecurityCloud
4.229300226938816,4.454111262045864,1.1669725239995197,1.0,3.2776898280748843,5.0,Cloud Engineer,SecurityCloud
4.18980502820724,3.5819064427308374,1.0,1.4739103882062334,2.308491095627763,3.953410988804421,Cloud Engineer,SecurityCloud
4.75404142507201,4.25570762751094,1.3033650012600533,1.0,3.368764031733269,5.0,Cloud Engineer,SecurityCloud
3.2078362110758016,4.7121417071369285,1.0793416618093643,1.0,2.811005127007391,3.992389047283812,Cloud Engineer,SecurityCloud
4.296668299815682,4.130928603622863,1.0,1.639242603725836,2.308070490502077,4.701613761816192,Cloud Engineer,SecurityCloud
3.574995872619807,3.860602510114224,1.0337350126286116,1.2150067619056777,2.8265132734474414,4.5613221324225535,Cloud Engineer,SecurityCloud
4.843003474885222,5.0,1.071643335941013,1.0,3.737727065521147,4.276621446835767,Cloud Engineer,SecurityCloud
3.832613337647586,3.651941474326849,1.0,1.0,2.567913960413017,5.0,Cloud Engineer,SecurityCloud
4.013588583836232,3.68933413823901,1.0,1.0,3.4049230305597136,4.925785299467907,Cloud Engineer,SecurityCloud
4.412350870393048,4.292906491777328,1.285765348450371,1.693922985172987,2.440304560127045,4.763408446846444,Cloud Engineer,SecurityCloud
4.881649400149785,3.8713417497053664,1.0,1.0,3.0674697650816247,3.6914434412843935,Cloud Engineer,SecurityCloud
4.666967819943974,3.643143768067199,1.1642815575937575,1.0,2.355824290397979,4.46474593268229,Cloud Engineer,SecurityCloud
3.5324585817862264,4.542835954591819,1.0,1.0,2.532695543704884,5.0,Cloud Engineer,SecurityCloud
4.7321006362617934,4.592371949353341,1.2462186695770834,1.1449150209353558,2.392031091012049,4.877090436644472,Cloud Engineer,SecurityCloud
3.6580698983267816,3.087243945507645,1.5285217095826829,1.0,3.5979709537176534,5.0,Cloud Engineer,SecurityCloud
4.278358988316709,4.306442035881592,1.0,1.9289250756453324,3.021562715476525,5.0,Cloud Engineer,SecurityCloud
3.67546183321668,3.53441736961152,1.2386480044047117,1.1087567479693927,2.605323817048711,4.280786640612298,Cloud Engineer,SecurityCloud
3.3650384563362263,4.598066858545554,1.0,1.0,3.725170129379531,4.438924719256793,Cloud Engineer,SecurityCloud
3.636502587141472,3.615616585719653,1.80903424058302,1.996691750291207,3.3757816127010853,5.0,Cloud Engineer,SecurityCloud
3.7098224985736334,4.973664243452141,1.133848127179331,1.42655513222487,2.947237530614523,4.865983706336195,Cloud Engineer,SecurityCloud
4.831521129798059,4.2698618398691535,1.7256877305351908,1.1276640858725222,2.575816731788455,4.708328533560756,Cloud Engineer,SecurityCloud
4.051482621232306,3.686749891978337,1.0,1.6007085158935124,2.727564964588244,5.0,Cloud Engineer,SecurityCloud
4.148066794942802,3.705923437339716,1.7253997331543696,1.0,3.130812631790385,5.0,Cloud Engineer,SecurityCloud
3.972872698567926,3.351543693364009,1.435408775931732,1.3717553351672982,2.662215735704392,5.0,Site Reliability Engineer,Technical
4.187453843150388,3.3596939273194457,1.0,1.5691407224447895,3.1547080925710254,4.717848527094687,Site Reliability Engineer,Technical
3.570762054413679,3.74230310094229,1.0,1.0,2.1291179438083487,5.0,Site Reliability Engineer,Technical
4.485316836305722,3.3633722740965704,1.068155647781834,1.0,2.8692163883867323,4.827616710063172,Site Reliability Engineer,Technical
3.786082892141064,5.0,1.0,1.0,2.618709285251476,5.0,Site Reliability Engineer,Technical
3.1739488341535327,3.61868854178224,1.723411420055767,1.1219930939988234,3.095961002518057,5.0,Site Reliability Engineer,Technical
4.123173976474249,3.645906919320209,1.0,1.0,3.627968520007848,5.0,Site Reliability Engineer,Technical
4.562207074985444,4.606491964274685,1.0,1.0,2.974143444345977,4.563619464605731,Site Reliability Engineer,Technical
4.082478437704513,4.566048440417345,1.0,1.0749975449538696,2.9530771918883167,5.0,Site Reliability Engineer,Technical
3.666108802855855,2.9017768691784505,1.2354344296876905,1.4939172106539969,3.223187122379268,4.679884752265993,Site Reliability Engineer,Technical
3.4324939509069656,4.247248765890161,1.0707394764673368,1.0,3.9112316714968953,4.526599952909335,Site Reliability Engineer,Technical
4.887518510563733,4.01589195243532,1.0,1.0,3.479748038299721,4.8174724835975145,Site Reliability Engineer,Technical
3.2626107293808024,3.917742734101915,1.0,1.2459072005439813,3.3866999080338056,4.471864796125947,Site Reliability Engineer,Technical
3.6470979724421753,4.378321232553469,1.0,1.0,2.4106544341018727,5.0,Site Reliability Engineer,Technical
4.1545788597587325,3.657976984810479,1.002542698064117,1.7635661920775654,2.512969921540889,4.024128695494776,Site Reliability Engineer,Technical
4.227537787860185,3.9447994180492056,1.0,1.326040118677454,3.419612572334395,3.895860990059954,Site Reliability Engineer,Technical
3.673701045334256,5.0,1.2917024578990954,1.3380518191485749,3.586447139315739,5.0,Site Reliability Engineer,Technical
4.39834208004581,4.359031021918601,1.2695207483763795,1.0,3.0860294611831294,4.705819217846611,Site Reliability Engineer,Technical
4.006407152283248,3.415754553950366,1.0,1.0,2.528147284284962,4.747491364627412,Site Reliability Engineer,Technical
3.918037011622242,4.201131172332189,1.4746286509264546,1.0,3.667552308634312,5.0,Site Reliability Engineer,Technical
4.252046915971971,4.07682456464831,1.1595604209342707,1.593525575333191,3.611789829879637,5.0,Site Reliability Engineer,Technical
4.020663415938501,4.277483582499307,1.6717732533110257,1.0,2.840791573140848,5.0,Site Reliability Engineer,Technical
4.449799368989703,4.457586075359312,1.0,1.0,3.1230919721479835,4.540841931335799,Site Reliability Engineer,Technical
3.255031897679889,3.368064219633142,1.16319050392278,1.6805186804664034,3.019447258118122,5.0,Site Reliability Engineer,Technical
4.591447469438963,3.227772545458223,1.2600882108001357,1.0,3.2830287294160336,4.758258045798092,Site Reliability Engineer,Technical
3.5910313547867587,4.070254452142803,1.8245956616672308,1.430455052270731,2.746153614909954,4.32951398200936,Site Reliability Engineer,Technical
3.1589663581511074,4.658049725925241,1.0,1.0,3.660605563038789,4.193049272260504,Site Reliability Engineer,Technical
4.746132254737529,3.873179773053749,1.0,1.0,2.638701609299261,5.0,Site Reliability Engineer,Technical
3.675933783056111,3.044178894540478,1.0,1.0,3.10215994199416,4.406434833858338,Site Reliability Engineer,Technical
3.755993598413957,4.091293902107168,1.0,1.1252151415005225,3.3401435828588784,4.421033150134347,Site Reliability Engineer,Technical
3.967801229687646,2.335248101245935,1.1236666508412618,1.0,2.5082751182610146,5.0,Site Reliability Engineer,Technical
4.586348788592534,3.761991126200528,1.0,1.0825126312193558,2.33219666667682,4.66980931473223,Site Reliability Engineer,Technical
4.611201080825251,4.031089614906144,1.0,1.0,3.081042846323388,5.0,Site Reliability Engineer,Technical
3.191189270686925,4.224856303748254,1.6651717537448594,1.9439294939793197,3.1656113799299384,5.0,Site Reliability Engineer,Technical
2.933407786185928,5.0,1.0,1.0,2.8723969327801875,5.0,Site Reliability Engineer,Technical
5.0,4.062704339737922,1.4990420863018277,1.021602024342752,2.481102263490908,5.0,Site Reliability Engineer,Technical
3.688936259821805,4.767765386685941,1.649270664884542,1.307018131978604,3.914487378127177,5.0,Site Reliability Engineer,Technical
3.912378318517845,3.5956029407917844,1.0,2.122341127715128,2.7801589955407757,5.0,Site Reliability Engineer,Technical
3.6293723162452585,4.769132820456018,1.0,1.0,2.8957467845231246,4.734112149519182,Site Reliability Engineer,Technical
4.298149892730606,3.974302536403738,1.3138511972759608,1.0,2.667446314490597,4.708219726051963,Site Reliability Engineer,Technical
5.0,4.112585466113468,1.0,1.0,3.048433016237938,5.0,Site Reliability Engineer,Technical
4.514349357944949,3.5391410817590425,2.2091778767862253,1.0,3.623164905537472,4.4224957513000485,Site Reliability Engineer,Technical
2.8009184523745514,3.2957842548158194,1.0,2.056044663626454,3.107266459443208,4.537677990775984,Site Reliability Engineer,Technical
4.226312014990061,4.094667018090083,1.3104666978069957,1.6047657005681342,2.8550394234874923,4.560080346949507,Site Reliability Engineer,Technical
4.413887607185959,4.401166388942233,1.0503679040606724,2.0887770943403865,2.781088938569174,4.5500710141823655,Site Reliability Engineer,Technical
4.209045713753301,3.662531071543251,1.247758262072448,1.0,2.7998788585340573,5.0,Site Reliability Engineer,Technical
3.797206321626161,3.600574227991352,1.58533939435325,1.0,2.653528384926466,5.0,Site Reliability Engineer,Technical
4.469205711936646,4.610238195540537,1.0,1.29800433649306,2.76694590022791,4.697172183244684,Site Reliability Engineer,Technical
4.6016063911461424,3.725222802070207,1.13910229801049,1.0777897346153194,2.4646228118307487,5.0,Site Reliability Engineer,Technical
4.280140446839477,3.0068546940647893,1.1387105556186716,1.0,3.548537653206314,4.277300081609621,Site Reliability Engineer,Technical
3.821761515685228,4.181012275494233,1.0271701470709376,1.3814791283569856,2.2407890069953558,5.0,Site Reliability Engineer,Technical
4.262572329394136,4.679859106500448,1.4371200846166208,1.0,2.35790089454442,4.71822340937565,Site Reliability Engineer,Technical
4.794781666431288,4.692718890828191,1.0,1.0,2.8936551328474405,4.856148555935442,Site Reliability Engineer,Technical
3.875113693979809,4.264269600915701,1.4381062896608316,1.495149773549762,3.222854570067684,4.099614649038682,Site Reliability Engineer,Technical
3.829400133653352,5.0,1.1871083674012393,1.1839097842219326,3.179742969886929,5.0,Site Reliability Engineer,Technical
2.808443909457038,3.880237841544466,1.0,1.640747699626706,3.023836447311148,4.176744306699029,Site Reliability Engineer,Technical
4.215044578085876,3.5980876758786278,1.0,1.0,3.271252114832258,5.0,Site Reliability Engineer,Technical
4.241464972588793,4.316011611808511,1.2365226364190005,1.0506635884302342,3.348465317481379,3.7906122664652897,Site Reliability Engineer,Technical
4.055544175652416,3.477537482688874,1.5814512862720695,1.0,3.015474044133915,4.247464062873099,Site Reliability Engineer,Technical
4.508415444506426,4.3136640601369045,1.2784739411702517,1.0,2.613180077530935,5.0,Site Reliability Engineer,Technical
3.652750794875975,4.217446481338669,1.0,1.0,3.8983767327132455,5.0,Site Reliability Engineer,Technical
4.083396832265496,4.992613267835679,1.0,1.0,2.7994134141263056,5.0,Site Reliability Engineer,Technical
4.437828181614118,3.566996645508687,1.4989771610712748,1.0,3.605819812824584,4.483678650938971,Site Reliability Engineer,Technical
3.93834420046692,3.75491634231172,1.528015185782857,1.0,2.978775735494122,5.0,Site Reliability Engineer,Technical
4.27262924151306,4.443476303736586,1.1055623884223331,1.0,2.8251506273206246,5.0,Site Reliability Engineer,Technical
4.124796238037192,3.926414176075782,1.0096017104827737,1.0,3.333677642227339,5.0,Site Reliability Engineer,Technical
4.500935206770544,4.000080253703542,1.0,1.0,2.900035038440792,5.0,Site Reliability Engineer,Technical
2.9648632277433027,4.020589758474467,1.256837607896653,1.0,3.037314004908424,4.686481745425078,Site Reliability Engineer,Technical
3.635213533389805,3.7957900749343416,1.0,1.3418091559681664,2.632524061582311,4.5485449964760365,Site Reliability Engineer,Technical
4.883964333419767,4.480370005912017,1.0,1.0,3.1212314858613555,5.0,Site Reliability Engineer,Technical
3.2547535671315533,4.579282746411161,1.412612209590813,1.2409508160201694,3.678364245356061,5.0,Site Reliability Engineer,Technical
4.224290439625924,4.778839635911121,1.5506097903638545,1.0,3.3165975893359576,4.667866067520709,Site Reliability Engineer,Technical
4.252077275475139,4.238306753509908,1.0,1.0,3.1326285117902013,4.7818549045029215,Site Reliability Engineer,Technical
4.15735497119538,4.402948888500535,1.0,1.1122997383541298,3.6917120392779874,5.0,Site Reliability Engineer,Technical
4.100412144837237,3.52096031017932,1.3355130056944244,1.1650749746959692,3.641869716850704,5.0,Site Reliability Engineer,Technical
3.0918667499330024,3.149939565585869,1.3678403818798666,1.0,3.2183838755552485,5.0,Site Reliability Engineer,Technical
3.91658016615304,3.951819357205888,1.0,1.0,2.7077532836028007,4.813871739937148,Site Reliability Engineer,Technical
3.8381754776454193,3.88665336505064,1.4610867282535431,1.0,3.511851168295049,5.0,Site Reliability Engineer,Technical
4.427472325528075,4.267234267534255,1.1634161047417602,1.432679354525035,3.04468036929812,5.0,Site Reliability Engineer,Technical
4.307052902644842,3.820079769609806,1.447925440051403,1.0457400029887842,2.946933996193842,4.761900419800506,Site Reliability Engineer,Technical
4.083009423937286,4.498231307706492,1.4444700027965187,1.1766968987294784,3.2998218203625176,5.0,Site Reliability Engineer,Technical
3.9250168544145696,3.442289998234897,1.6505649260892865,1.0,2.654830938328048,4.101901122332724,Site Reliability Engineer,Technical
4.285641526582149,3.1892736877238894,1.0,1.2941183972575294,3.360960626204186,4.674147925890884,Site Reliability Engineer,Technical
3.932923336503797,3.563702736796924,1.0,1.1331076300764535,2.749176660601772,4.877892479912165,Site Reliability Engineer,Technical
3.2676466591912163,4.566478082403068,1.2550332965855329,1.3964526859186008,3.645212662308431,4.587393562227142,Site Reliability Engineer,Technical
3.820802758485988,3.0525828162088944,2.5702114550511186,1.0,3.519363949957456,4.380919427832271,Site Reliability Engineer,Technical
4.498194212821505,4.9287954383248325,1.0,1.0,2.930601799527232,3.886619237521387,Site Reliability Engineer,Technical
3.981056649489079,4.410483569656498,1.0,1.0,3.2637840580560167,5.0,Site Reliability Engineer,Technical
3.170047218747409,4.044411481139394,2.2179925621146217,1.0,2.957290583583467,5.0,Site Reliability Engineer,Technical
4.552087578271838,3.743301659611969,1.103067689811302,1.0,2.6259640978391663,4.962873946253459,Site Reliability Engineer,Technical
3.860016933596736,4.056374469038375,1.0,1.0,2.9793596133038145,5.0,Site Reliability Engineer,Technical
4.041101463131398,3.834203110534227,1.3770429025192492,1.0,3.934016462479555,4.998043745352461,Site Reliability Engineer,Technical
4.350248531579082,3.622697808803364,1.2515446266683312,1.1375467384718772,2.971746937670396,4.74912111941514,Site Reliability Engineer,Technical
3.680984917173813,4.1411763319898265,1.3144695548482368,1.0,3.1436339645603963,4.981042660933615,Site Reliability Engineer,Technical
4.049263012452694,3.899777508661388,1.0089862896841542,2.349020228408713,3.1558171494037124,5.0,Site Reliability Engineer,Technical
4.219011802664048,3.86859158835147,1.646994606645834,1.0,3.527527274471276,4.832896500966776,Site Reliability Engineer,Technical
3.5200137404279794,4.182698104118097,1.0,1.2678201125083046,2.402920671954342,4.840495984763574,Site Reliability Engineer,Technical
3.284135151737629,5.0,1.0,1.0049068701982022,3.5716521371650067,5.0,Site Reliability Engineer,Technical
4.425671061086568,3.8413858058892623,1.675544473168501,1.4566955454010913,3.106149808830238,5.0,Site Reliability Engineer,Technical
3.8480386761923135,3.545173987083481,1.618575487739358,1.6561039968007658,2.5579454294850392,4.9231074174269045,Site Reliability Engineer,Technical
3.9282883917705353,3.983672048129845,1.0321474392937908,1.47343073082309,2.626391345756628,4.57682650424367,Site Reliability Engineer,Technical
4.618309871071488,3.768677629059351,1.0,1.0,2.8349736323779995,5.0,Site Reliability Engineer,Technical
4.462413106188369,4.573760308316121,1.409986821173393,1.473121835807657,2.655958936709841,4.900698922323258,Site Reliability Engineer,Technical
3.5050423434882254,3.894755984731483,1.3420524954673705,1.0672916424061234,3.6557404094801473,4.42929210388639,Site Reliability Engineer,Technical
4.25011917534912,3.375848599065341,1.047088234586821,1.3701667112782394,2.8927487165878905,5.0,Site Reliability Engineer,Technical
3.520133832583533,3.1681550109018084,1.2785148112439015,1.8720051170378664,2.501977529915054,5.0,Site Reliability Engineer,Technical
4.021711704408205,3.332154239153462,1.0,1.007892386680325,2.797768856037948,4.34354351162088,Site Reliability Engineer,Technical
3.1529803593872976,3.576640336036747,1.0969045041655592,1.0,2.749381021249961,5.0,Site Reliability Engineer,Technical
4.520013359931344,4.197063255217074,1.0,1.4640360033303443,2.5200748488918525,4.887540230222324,Site Reliability Engineer,Technical
3.899456032199816,3.381523370778577,1.0,1.0,3.9560890238314768,4.531293105781844,Site Reliability Engineer,Technical
4.793057065710656,4.019042252859746,1.2824320660779795,1.0,3.1039648459808373,5.0,Site Reliability Engineer,Technical
4.332276207197091,4.387386695037178,1.0,1.0,2.202911837366198,5.0,Site Reliability Engineer,Technical
4.5411893556617215,4.807990839958965,1.152586317290254,1.0,2.1514519283552724,5.0,Site Reliability Engineer,Technical
3.101861716611232,3.829697961128117,1.0,1.0,3.01790130001792,5.0,Site Reliability Engineer,Technical
2.792318368960735,4.007327954935064,1.0,1.3661090365454975,2.722437422098194,3.921481637388325,Site Reliability Engineer,Technical
3.5928976613073123,3.714962330407673,1.5953498087775024,1.0983188708751226,3.17222247217529,5.0,Site Reliability Engineer,Technical
3.9519278560377553,4.377093980516202,1.341930556965996,1.0,3.7364917888149143,4.289849109964653,Site Reliability Engineer,Technical
4.458683324738924,3.241463481547184,1.300618394075837,1.9309574390750863,2.8935106717248944,4.871822178573427,Site Reliability Engineer,Technical
4.305219999658425,3.835301772018728,1.9091393518714108,1.096096124729348,2.839915245889637,4.729857236052158,Site Reliability Engineer,Technical
3.53352576491349,3.6861225066212553,1.0,1.0,2.670912362931448,5.0,Site Reliability Engineer,Technical
3.484952461755255,4.073316293823088,1.296260504880436,1.3150539977918665,2.970696462108764,4.879648714076345,Site Reliability Engineer,Technical
4.225773745619753,4.1332608249891,1.0,1.0,2.7660381388333763,4.426724918146271,Site Reliability Engineer,Technical
3.6664202249668367,4.016611619258479,1.1793680719983082,1.8902263756462032,2.731296810548093,5.0,Site Reliability Engineer,Technical
4.152980012218919,4.647998835319894,1.288114359797813,1.0,2.138476985354385,5.0,Site Reliability Engineer,Technical
3.735774501049805,3.509843127024701,1.0,1.0804877487935778,3.753853849656682,4.79566382714698,Site Reliability Engineer,Technical
4.295135155537661,3.948866824891204,1.0,1.3674056717552086,2.4526539779863143,5.0,Site Reliability Engineer,Technical
3.829239792497348,4.446538717282846,1.0,1.19543495390098,2.5801012963256493,4.744447393835608,Site Reliability Engineer,Technical
2.182399886229949,5.0,1.2752784664131158,1.0,2.437672155833503,4.75217562356033,Site Reliability Engineer,Technical
4.358439767409726,3.053957537207537,1.0,1.8853209362313368,2.4330268320160977,5.0,Site Reliability Engineer,Technical
5.0,4.316075814845386,1.0629619102427277,1.2533182274545014,2.799567332495149,5.0,Site Reliability Engineer,Technical
3.800334988549894,3.0204091956320114,1.0,1.0,2.859402993901285,4.870457970459684,Site Reliability Engineer,Technical
4.598711599902454,4.347646363332193,1.1316327437876983,1.0,2.470570995571003,3.9094123811671615,Site Reliability Engineer,Technical
4.056580005696391,4.39732060178683,1.0,1.0,3.2322510826071063,4.958333899687826,Site Reliability Engineer,Technical
4.842872095986981,4.616364171034142,1.4797540285116648,1.378867057104952,2.354916292774272,5.0,Site Reliability Engineer,Technical
4.188162978823288,4.3032123641955815,1.2463047434065262,1.2263812939240328,4.350433234774798,4.961907165024041,Site Reliability Engineer,Technical
4.468168690414665,3.764505094867999,1.395320791943836,1.4696599451162278,3.182213038567674,5.0,Site Reliability Engineer,Technical
3.557861981819791,3.756389529165889,1.1061900430117448,1.440403426742111,3.089714760647466,5.0,Site Reliability Engineer,Technical
3.66915506451684,3.429710755255723,1.1540641682682522,1.0,3.27143186017911,4.986298854566748,Site Reliability Engineer,Technical
3.829990104688272,3.962531214138138,1.0144244473965924,1.0,2.898433976838286,4.798203331506545,Site Reliability Engineer,Technical
4.428332559934703,4.0970105022529,2.1283762360843834,1.080352275639231,2.724571264835669,5.0,Site Reliability Engineer,Technical
4.206813188857168,4.495062393446409,1.2960514916012458,1.3115055146488743,3.267827025676237,4.448957717611967,Site Reliability Engineer,Technical
4.183764523780706,3.3375693480748803,1.0,1.0,3.178735092924362,5.0,Site Reliability Engineer,Technical
4.240572945382594,4.143648286374543,1.0,1.0,3.4601980806272423,5.0,Site Reliability Engineer,Technical
3.426608450686725,3.234536183743677,1.0,1.5226037910161252,3.607442015091517,4.537644059799415,Site Reliability Engineer,Technical
4.153654676868169,4.917215666570044,1.207655738620167,1.7107516426165468,3.4993632850415493,4.5449006468860444,Site Reliability Engineer,Technical
